,date,country_code,project,article,qid,pageviews,total_pageviews,language
126633,2024-08-11,MA,ar.wikipedia,يوسين_بولت,Q1189,187,3595,ar
127057,2024-08-04,IT,it.wikipedia,Omicidio_di_Asunta_Basterra,,241,3583,it
127407,2024-08-07,ID,id.wiktionary,a,,193,3573,id
127475,2024-08-05,LT,lt.wikipedia,Sent_Lusija,Q760,179,3572,lt
127512,2024-08-04,FR,fr.wikipedia,Attaque_de_Majdal_Shams,,98,3571,fr
127578,2024-08-07,UA,uk.wikipedia,Г'ю_Джекман,Q129591,148,3569,uk
127640,2024-07-31,ID,id.wikibooks,Harvest_Moon:Back_To_Nature/Bercocok_tanam,,154,3568,id
127674,2024-08-03,JP,ja.wikibooks,古語活用表,,150,3567,ja
127732,2024-07-28,TH,th.wikipedia,ฮิว_แจ็กแมน,Q129591,367,3565,th
127838,2024-08-09,US,en.wikipedia,List_of_United_States_tornadoes_in_August_2024,,795,3562,en
127909,2024-07-30,TW,zh.wikipedia,戀愛兄妹,,190,3560,zh
128141,2024-08-05,SK,sk.wikipedia,Zimné_olympijské_hry_2026,Q4630399,185,3554,sk
128240,2024-07-31,US,zh.wikipedia,纳迪娅·科马内奇,Q33228,96,3551,zh
128370,2024-08-09,ES,eu.wikipedia,Jokin_Perona,,100,3548,eu
128479,2024-08-05,HU,hu.wikipedia,Novozánszki_Fanni-gyilkosság,,105,3545,hu
128574,2024-08-01,IT,it.wikipedia,Vela_ai_Giochi_della_XXXIII_Olimpiade,,199,3542,it
128672,2024-08-07,CA,fr.wikipedia,Ouragan_Debby_(2024),,323,3540,fr
128724,2024-08-10,US,en.wiktionary,blue_falcon,,679,3539,en
128784,2024-08-11,DE,zh.wikipedia,西凡·哈桑,Q14855644,119,3538,zh
128793,2024-07-28,IL,he.wikipedia,סוניסה_לי,Q59484397,135,3537,he
128802,2024-08-07,HU,hu.wikipedia,Till_Tamás_eltűnési_ügye,,171,3537,hu
129126,2024-07-28,JP,ja.wikipedia,チャーハン症候群,,127,3527,ja
129149,2024-08-01,GB,en.wikipedia,I_LAY_DOWN_MY_LIFE_FOR_YOU,,471,3527,en
129159,2024-07-31,FR,en.wikipedia,Cycling_at_the_2024_Summer_Olympics_–_Women's_BMX_freestyle,,202,3526,en
129232,2024-08-05,NP,en.wiktionary,xxxx,,98,3524,en
129340,2024-07-28,IT,it.wikipedia,Società_Sportiva_Calcio_Napoli_2024-2025,,180,3522,it
129358,2024-08-07,US,zh.wikinews,2024年7月13日中文報紙頭條,,234,3521,zh
129512,2024-07-27,IN,mr.wikibooks,एकनाथांचीं_भजनें,,180,3517,mr
129536,2024-08-10,HU,hu.wikipedia,Losonczi_Dávid,,297,3516,hu
129635,2024-08-11,FR,fr.wikipedia,Arthur_Cadre,,675,3513,fr
129649,2024-08-05,CA,en.wikipedia,Zero_Day_(2025_TV_series),,137,3513,en
129723,2024-07-27,FR,fr.wikipedia,Varian_Pasquet,,1838,3511,fr
130084,2024-07-30,US,zh.wikinews,西班牙四奪歐國盃,,255,3501,zh
130170,2024-07-31,GR,en.wikipedia,Rowing_at_the_2024_Summer_Olympics_–_Women's_coxless_pair,,175,3499,en
130205,2024-07-30,ID,id.wikibooks,Harvest_Moon:Back_To_Nature/Resep,,210,3498,id
130218,2024-08-05,TW,zh.wikipedia,天行健_(網絡劇),,97,3498,zh
130266,2024-08-04,UA,ru.wikipedia,Протесты_в_Венесуэле_(2024),,108,3497,ru
130312,2024-07-27,HU,hu.wikipedia,A_piszkos_hadviselés_minisztériuma,,501,3495,hu
130471,2024-08-11,TW,zh.wikipedia,闪耀的她,,136,3491,zh
130509,2024-08-04,ID,id.wikibooks,Dongeng/Asal_usul_Kota_Surabaya,,158,3490,id
130523,2024-08-11,PL,uk.wikipedia,Бої_в_Курській_області_(2024),,234,3490,uk
130562,2024-08-03,US,en.wikipedia,Kendrick_Lamar_albums_discography,,190,3489,en
130650,2024-08-10,GB,en.wikipedia,Ultra_85,,92,3487,en
130849,2024-08-02,US,en.wikipedia,Regent_(House_of_the_Dragon),,116,3482,en
130873,2024-08-05,TH,th.wikipedia,เหมรฺย_(ภาพยนตร์),,697,3481,th
131035,2024-08-03,PH,en.wikipedia,2024_PBA_Governors'_Cup,,175,3476,en
131258,2024-08-04,IT,it.wikipedia,Cina_ai_Giochi_della_XXXIII_Olimpiade,,350,3471,it
131306,2024-08-03,BG,bg.wikipedia,Симон_Байлс,Q7520267,366,3469,bg
131549,2024-08-09,KZ,kk.wikibooks,Абай_өлеңдері,,868,3462,kk
131662,2024-08-01,IT,it.wikipedia,Scherma_ai_Giochi_della_XXXIII_Olimpiade_-_Spada_a_squadre_maschile,,471,3459,it
131742,2024-08-05,IT,it.wikipedia,Scherma_ai_Giochi_della_XXXIII_Olimpiade_-_Fioretto_a_squadre_maschile,,125,3457,it
131768,2024-07-30,JP,ja.wikipedia,Mトーナメント2024,,165,3457,ja
131891,2024-08-05,IN,en.wikipedia,Roopanthara,,250,3454,en
132043,2024-08-08,US,zh.wikinews,2024年7月30日中文報紙頭條,,249,3450,zh
132196,2024-07-27,JP,ja.wikipedia,くぱぁ,,211,3446,ja
132208,2024-07-30,ID,id.wiktionary,berikrar,,480,3445,id
132277,2024-08-09,FR,fr.wiktionary,heptathlon,,813,3444,fr
132446,2024-08-10,IN,en.wiktionary,was,,160,3439,en
132538,2024-07-31,PL,en.wiktionary,mud_shark,,258,3437,en
132555,2024-08-05,FR,fr.wiktionary,gland_de_lait,,236,3436,fr
132574,2024-08-09,BE,fr.wikipedia,Incursion_d'août_2024_dans_l'oblast_de_Koursk,,122,3436,fr
132672,2024-08-04,AM,hy.wikipedia,Օլիմպիական_խաղեր,Q5389,332,3433,hy
132706,2024-08-01,IT,it.wikipedia,Sfaciolate_Mixtape,,165,3432,it
133009,2024-08-02,TW,wikidata,Q4046870,,371,3425,wikidata
133058,2024-08-01,HU,hu.wikipedia,Rabb_Krisztián,,711,3423,hu
133313,2024-08-06,TH,th.wikibooks,ภาษาจีน/คำศัพท์/ประเทศ,,336,3417,th
133381,2024-08-08,JP,ja.wikipedia,石川萌香,,339,3416,ja
133458,2024-07-31,IT,it.wikipedia,Beach_volley_ai_Giochi_della_XXXIII_Olimpiade,,258,3414,it
133634,2024-08-06,KR,ko.wikipedia,일론_머스크,Q317521,214,3409,ko
133763,2024-08-07,UA,uk.wikipedia,"Покинь,_якщо_кохаєш",Q94292018,274,3406,uk
133929,2024-08-03,US,en.wikipedia,Chimp_Crazy,,167,3402,en
134162,2024-07-26,US,en.wikipedia,Basque_pelota_at_the_Summer_Olympics,,127,3396,en
134402,2024-08-11,BG,bg.wikipedia,Леброн_Джеймс,Q36159,425,3389,bg
134586,2024-08-10,KR,ko.wikipedia,2024년_하계_올림픽_메달_집계,Q111817408,618,3385,ko
134802,2024-08-07,US,zh.wikinews,2024年7月11日中文報紙頭條,,179,3380,zh
135196,2024-08-06,CA,en.wikipedia,Artistic_swimming_at_the_2024_Summer_Olympics_–_Team_event,,211,3370,en
135210,2024-08-04,JP,ja.wikipedia,2024年eスポーツワールドカップ,,194,3369,ja
135305,2024-08-02,RS,sr.wikipedia,Нађа_Команечи,Q33228,223,3367,sr
135347,2024-08-10,IT,it.wiktionary,onagro,,1880,3366,it
135358,2024-08-01,IT,it.wikipedia,Episodi_di_Chicago_Med_(nona_stagione),,797,3366,it
135367,2024-08-10,IL,he.wikipedia,קרב_7,Q243264,239,3365,he
135438,2024-07-31,TW,zh.wikipedia,冈慎之助,,249,3363,zh
135516,2024-07-31,RS,sr.wikipedia,Урош_Плавшић,,526,3361,sr
135745,2024-08-02,DE,de.wikipedia,Olympische_Sommerspiele_2024/Teilnehmer_(Afghanistan),,106,3356,de
135816,2024-08-07,JP,ja.wikipedia,永原悠路,,3224,3354,ja
135830,2024-07-27,US,en.wiktionary,kids,,236,3354,en
135954,2024-08-11,IL,he.wikipedia,אינדל,,1287,3351,he
135990,2024-07-31,JP,ja.wikipedia,弱虫ペダル_(アニメ),,199,3350,ja
136105,2024-08-01,TH,th.wikisource,นิทานเวตาล/เรื่องที่_10,,279,3347,th
136370,2024-07-28,MY,ms.wiktionary,السلام_عليكم,,144,3341,ms
136433,2024-08-06,GR,el.wikipedia,Νόα_Λάιλς,Q15989263,403,3340,el
136761,2024-08-04,IT,it.wikipedia,Associazione_Calcio_Milan_2024-2025,,130,3332,it
136762,2024-08-03,US,zh.wikinews,2024年7月12日中文報紙頭條,,270,3332,zh
136985,2024-07-30,AU,en.wikipedia,Valentin_Houinato,,153,3325,en
137115,2024-08-09,IN,hi.wikibooks,प्रार्थना/हे_शारदे_माँ,,194,3322,hi
137135,2024-07-29,US,commons.wikimedia,File,,191,3322,commons
137216,2024-07-31,MX,meta.wikimedia,Licensing_update/Result/es,,122,3319,meta
137345,2024-08-01,IT,it.wikipedia,Arrampicata_sportiva_ai_Giochi_della_XXXIII_Olimpiade,,103,3316,it
137425,2024-07-28,BE,nl.wikipedia,Olympische_Winterspelen_2026,Q4630399,248,3314,nl
137607,2024-08-07,US,zh.wikinews,2024年7月14日中文報紙頭條,,227,3310,zh
137855,2024-08-09,IN,hi.wikibooks,प्रार्थना/हमको_मन_की_शक्ति_देना,,206,3303,hi
137914,2024-07-30,FR,fr.wikipedia,Arnaud_Saint-Martin,,1304,3302,fr
138440,2024-08-05,RS,sr.wikipedia,Кућа_змаја,Q72930269,633,3290,sr
138537,2024-07-29,KR,ko.wikipedia,더글러스_엠호프,Q65029113,210,3288,ko
138546,2024-07-31,TH,th.wikipedia,เลดีกากา,Q19848,156,3287,th
138728,2024-08-09,BG,bg.wikipedia,Юсейн_Болт,Q1189,222,3283,bg
138750,2024-07-30,TW,zh.wikipedia,国色芳华,,147,3282,zh
138802,2024-08-11,JP,ja.wikipedia,それいけ!アンパンマン_ばいきんまんとえほんのルルン,,162,3281,ja
138935,2024-08-11,ID,en.wikipedia,Weeraphon_Wichuma,,119,3277,en
139005,2024-08-09,MY,ms.wikipedia,Shamsul_Azri_Abu_Bakar,,964,3276,ms
139184,2024-07-27,TW,zh.wikipedia,Aespa演唱會列表,,123,3272,zh
139224,2024-08-07,PH,en.wikipedia,Colet_(singer),,204,3271,en
139256,2024-08-10,HU,hu.wikipedia,Drága_örökösök_–_A_visszatérés,,124,3271,hu
139507,2024-08-03,UA,uk.wikipedia,Курбанова_Олена_Сергіївна,,314,3265,uk
139871,2024-08-04,IN,en.wiktionary,لا_إله_إلا_الله_محمد_رسول_الله,,163,3256,en
140039,2024-08-08,KZ,wikisource,Ғылым_таппай_мақтанба,,596,3251,wikisource
140149,2024-08-09,DK,da.wikipedia,Syvkamp_(atletik),Q243264,1545,3249,da
140184,2024-08-01,US,zh.wikinews,2024年7月8日中文報紙頭條,,259,3248,zh
140588,2024-07-27,IT,it.wikipedia,Capitoli_di_One_Piece_(volumi_61_-_in_corso),,153,3238,it
140625,2024-07-30,TW,zh.wikipedia,吉泽恋,,517,3237,zh
140771,2024-07-26,ID,id.wikipedia,Kawin_Tangan,,220,3234,id
140885,2024-07-30,IN,bn.wikipedia,২০২৪_গ্রীষ্মকালীন_অলিম্পিক,Q995653,159,3231,bn
141182,2024-08-05,BG,bg.wikipedia,Надя_Команечи,Q33228,215,3224,bg
141312,2024-08-01,FR,fr.wikipedia,Tentative_d'assassinat_d'Abdel_Fattah_al-Burhan,,572,3221,fr
141416,2024-08-07,IN,en.wikipedia,Level_Cross_(film),,110,3219,en
141471,2024-07-29,DE,de.wikipedia,Meine_schrecklich_verwöhnte_Familie,,795,3217,de
141597,2024-07-28,TH,th.wikipedia,สนูป_ด็อกก์,Q6096,665,3214,th
141617,2024-08-09,IT,it.wikipedia,Canadian_Open_2024,,704,3213,it
141647,2024-08-11,GB,en.wikipedia,Jane_Figueiredo,,205,3213,en
141653,2024-08-11,TH,th.wikipedia,พรรคประชาชน,,338,3212,th
141700,2024-08-01,IL,he.wikipedia,ג'וש_שפירו,Q6289368,239,3211,he
141803,2024-08-05,IN,sa.wiktionary,संस्कृत_सुभाषितानि_-_०४,,178,3208,sa
142040,2024-08-09,ID,id.wikipedia,Daftar_hal-hal_pertama_dari_Presiden_Indonesia,,221,3203,id
142140,2024-07-26,US,zh.wikinews,2024年7月10日中文報紙頭條,,306,3200,zh
142287,2024-08-06,JP,ja.wikipedia,宗家花火鍵屋,,217,3197,ja
142295,2024-08-07,IL,he.wikipedia,רבקה_אנדרדה,Q10357885,213,3196,he
142437,2024-08-09,TW,zh.wikipedia,都市男女的愛情法,,204,3193,zh
142612,2024-08-06,MA,ar.wikipedia,سانت_لوسيا,Q760,186,3189,ar
142702,2024-08-04,US,commons.wikimedia,Flags_of_the_Nations_at_the_Olympics_and_the_Paralympics,,148,3187,commons
143002,2024-08-11,IT,en.wikipedia,2024_Cincinnati_Open_–_Women's_singles,,109,3180,en
143067,2024-08-05,US,zh.wikinews,2024年7月9日中文報紙頭條,,250,3178,zh
143144,2024-08-06,DE,de.wikipedia,Pawel_Kuschnir,,379,3177,de
143182,2024-08-11,AR,es.wikipedia,Zoe_Díaz,,179,3176,es
143203,2024-08-08,TW,zh.wikipedia,AbouTZU,,231,3176,zh
143261,2024-08-08,SE,sv.wikipedia,Kleopatra_VII_av_Egypten,Q635,169,3174,sv
143635,2024-08-01,UA,uk.wikipedia,В'ячеслав_Зінченко,,555,3166,uk
143716,2024-08-06,KH,km.wikipedia,កីឡាអូឡាំពិក,Q5389,174,3164,km
144436,2024-07-31,RU,ru.wiktionary,оплатить,,1085,3148,ru
144490,2024-08-01,DE,de.wikipedia,Erik_Abramov,,129,3147,de
144547,2024-08-04,IL,he.wikisource,שניים_מקרא_ואחד_תרגום/ספר_דברים/פרשת_דברים,,488,3146,he
144720,2024-08-07,GR,el.wiktionary,διεμφυλικός,,107,3142,el
144906,2024-08-06,GB,en.wikipedia,Mariesa_Crow,,344,3138,en
145191,2024-08-07,US,zh.wikinews,2024年7月31日中文報紙頭條,,289,3131,zh
145210,2024-08-02,IN,en.wikipedia,Cho_Myung-chul,,103,3131,en
145274,2024-08-02,UA,uk.wikipedia,Усейн_Болт,Q1189,224,3129,uk
145445,2024-08-01,US,en.wikipedia,American_Samoa_at_the_2024_Summer_Olympics,,129,3126,en
145545,2024-08-07,DE,de.wikipedia,Filow_(Webvideoproduzent),,112,3123,de
145596,2024-08-07,IN,sa.wiktionary,संस्कृत_सुभाषितानि_-_०५,,236,3122,sa
145742,2024-08-04,NO,no.wikipedia,100_meter,Q164761,1291,3119,no
145896,2024-07-30,JP,ja.wikipedia,育誠館道場,,1002,3115,ja
146052,2024-08-03,UA,uk.wikipedia,"Западня_(фільм,_2024)",,492,3111,uk
146057,2024-08-10,PL,pl.wikipedia,Genzie,,198,3111,pl
146377,2024-07-27,IE,en.wikipedia,Jarly_Óg_Burns,,139,3104,en
146465,2024-08-10,TH,th.wikipedia,เดดพูล_(ภาพยนตร์),Q19347291,132,3103,th
146830,2024-07-30,TW,zh.wikipedia,暗河传,,102,3095,zh
146930,2024-08-08,TW,zh.wikipedia,我们的歌_(第五季),,126,3093,zh
146943,2024-07-30,TW,zh.wikipedia,定風波_(電視劇),,274,3092,zh
147066,2024-08-04,BG,bg.wikipedia,Домът_на_дракона,Q72930269,183,3089,bg
147076,2024-07-30,IL,he.wikipedia,פלק_1,,228,3089,he
147124,2024-08-06,JP,ja.wikipedia,143エンターテインメント,,200,3088,ja
147255,2024-08-08,IN,hi.wikibooks,प्रार्थना/जयति_जय_जय_माँ_सरस्वती,,258,3085,hi
147259,2024-08-05,TH,th.wikibooks,ภาษาจีน/คำศัพท์/จังหวัดในไทย,,265,3085,th
147267,2024-08-02,PL,pl.wikipedia,Fuad_Szukr,,104,3084,pl
147850,2024-08-04,NO,no.wikipedia,Isabel_Freese,,1297,3071,no
148232,2024-08-01,US,en.wikipedia,Ravi_Cabot-Conyers,,214,3062,en
148926,2024-08-08,CY,el.wikipedia,Έπταθλο,Q243264,109,3048,el
148982,2024-07-27,ID,en.wikipedia,2024_Piala_Presiden_(Indonesia),,222,3047,en
149073,2024-07-31,IT,it.wikipedia,Scherma_ai_Giochi_della_XXXIII_Olimpiade_-_Fioretto_individuale_maschile,,201,3044,it
149336,2024-08-07,IN,en.wikipedia,Mehndi_Wala_Ghar,,141,3039,en
149483,2024-07-27,ID,id.wikipedia,Kepolisian_Daerah_Sumatera_Utara,,196,3036,id
149760,2024-07-27,US,ar.wikipedia,يوتيوب,Q866,109,3030,ar
149886,2024-08-03,UA,uk.wikisource,Біблія_(Огієнко)/Книги_Старого_Заповіту/Книга_Псалмів,,148,3028,uk
150010,2024-08-07,US,en.wikipedia,As_Sick_As_the_Secrets_Within,,180,3025,en
150013,2024-08-10,MY,ms.wikipedia,Terlanjur_Cinta_(drama_web),,153,3025,ms
150181,2024-08-04,UA,uk.wikipedia,Центр_спеціального_призначення_«Сенеж»,,119,3022,uk
150216,2024-08-08,JP,ja.wikipedia,相棒のエピソード一覧_(season21-),,249,3021,ja
150248,2024-08-09,JP,ja.wikipedia,2024年宮崎地震,,1133,3020,ja
150337,2024-08-03,US,en.wiktionary,throat_goat,,176,3018,en
150344,2024-08-07,US,en.wikipedia,Until_Dawn_(film),,248,3018,en
150453,2024-08-05,US,zh.wikipedia,姬菲芙,Q31082,120,3016,zh
150613,2024-08-07,US,en.wikipedia,Jenya_Kazbekova,,103,3012,en
150641,2024-08-02,US,en.wiktionary,but,,206,3011,en
150876,2024-08-02,TW,zh.wikipedia,永夜星河,,132,3007,zh
150894,2024-07-26,FR,ru.wikipedia,"Накамура,_Ая",Q37793136,104,3006,ru
150913,2024-08-01,UA,uk.wikipedia,Ілон_Маск,Q317521,175,3006,uk
150970,2024-08-09,US,en.wikipedia,Unhumans,,535,3005,en
151464,2024-08-06,DK,da.wikipedia,Medaljefordeling_ved_sommer-OL_2024,,260,2994,da
151542,2024-08-04,KR,ko.wikipedia,린위팅_(권투_선수),,695,2992,ko
151554,2024-08-07,TW,zh.wikipedia,无主之屋,,106,2992,zh
151660,2024-07-30,FR,fr.wikipedia,Théo_Forner,,149,2989,fr
151701,2024-08-10,TH,th.wikipedia,วอลเลย์บอลหญิง_ซี_วี.ลีก_2024,,205,2988,th
151836,2024-07-29,ID,id.wikipedia,Ikram_Algiffari,,1159,2985,id
151974,2024-07-30,GB,en.wikipedia,The_Burning_Mill,,108,2983,en
152157,2024-08-06,IN,mr.wikisource,श्रावणमासी_हर्ष_मानसी,,285,2978,mr
152171,2024-07-26,GR,el.wikipedia,Μπλέικ_Λάιβλι,Q162959,146,2978,el
152219,2024-08-08,KR,ko.wikipedia,테일러_스위프트,Q26876,317,2977,ko
152265,2024-08-10,ID,id.wikibooks,Harvest_Moon:Back_To_Nature/Sejarah,,246,2976,id
152537,2024-07-26,PL,pl.wiktionary,Anna,,272,2971,pl
152800,2024-08-06,FI,commons.wikimedia,Etusivu,,193,2966,commons
152972,2024-08-10,MY,ms.wikipedia,Nafsu_(drama_web),,109,2962,ms
153008,2024-08-06,IN,mr.wikipedia,नीरज_चोप्रा,Q24955843,404,2961,mr
153046,2024-08-01,US,zh.wikinews,哈瑪斯首席政治領袖遇襲身亡,,236,2960,zh
153260,2024-08-04,FR,fr.wikipedia,Olivier_Perreau,,180,2956,fr
153644,2024-07-27,IN,bn.wikipedia,বাংলা_বাগধারার_তালিকা,,218,2947,bn
153764,2024-08-06,PH,en.wikipedia,Rosmar_Tan,,228,2944,en
153818,2024-07-30,JP,ja.wikipedia,んぽちゃむ,,198,2943,ja
153907,2024-07-30,US,en.wikipedia,Hunter_Bigge,,204,2941,en
154183,2024-07-30,DE,de.wikipedia,Olympische_Sommerspiele_2024/Rugby_–_Männer,,143,2936,de
154217,2024-07-26,JP,zh.wikipedia,J·D·万斯,Q28935729,104,2935,zh
154254,2024-07-30,UA,ru.wikipedia,"Ричардсон,_Ша’Карри",Q64514634,102,2934,ru
154293,2024-08-01,ES,es.wikipedia,Proyecto_2025,Q122382481,104,2934,es
154413,2024-08-05,US,zh.wikinews,2024年7月5日中文報紙頭條,,200,2931,zh
154422,2024-07-29,US,en.wikipedia,Criminal_(TV_series),,116,2931,en
154455,2024-08-06,TW,zh.wikipedia,浪漫這一家,,251,2930,zh
154509,2024-08-03,IN,en.wikipedia,Eshan_Malinga,,125,2929,en
154571,2024-07-31,MA,ar.wikipedia,المغرب_في_الألعاب_الأولمبية_الصيفية_2024,,243,2928,ar
154677,2024-08-07,US,en.wiktionary,buck_breaking,,113,2926,en
154686,2024-08-06,PL,pl.wikipedia,Piłka_siatkowa_na_Letnich_Igrzyskach_Olimpijskich_2024_–_turniej_plażowy_mężczyzn,,90,2926,pl
154754,2024-08-01,CL,es.wikipedia,Kim_Ye-Ji,,95,2924,es
154994,2024-08-02,TW,zh.wikipedia,周星馳影視作品列表,,113,2919,zh
155084,2024-07-28,US,en.wikipedia,Did_It_First,,217,2917,en
155095,2024-07-29,BG,bg.wikipedia,Вечна_класация_по_медали_от_олимпийски_игри,Q208519,163,2917,bg
155161,2024-08-06,CO,es.wikipedia,Arnovis_Dalmero,,997,2916,es
155225,2024-08-05,DE,wikidata,Q84728615,,187,2914,wikidata
155228,2024-08-07,TH,th.wikibooks,ยุคของดนตรี,,337,2914,th
155240,2024-07-30,GB,en.wikipedia,Amalia_Ghigoarță,,106,2914,en
155320,2024-07-26,GR,el.wikipedia,Τετέ,,689,2912,el
155504,2024-08-06,UA,ru.wikipedia,Проклятие_жены_Севидова,,116,2908,ru
155528,2024-07-31,MY,zh.wikipedia,天赐的声音_(第五季),,127,2907,zh
155554,2024-07-30,JP,ja.wikipedia,完全無罪,,133,2906,ja
155657,2024-07-26,BG,bg.wikipedia,Лейди_Гага,Q19848,1783,2904,bg
155674,2024-08-05,US,zh.wikinews,2024年7月6日中文報紙頭條,,210,2904,zh
156063,2024-08-02,SK,sk.wikibooks,Modlitby/Ruženec,,174,2896,sk
156076,2024-07-29,US,zh.wikinews,2024年7月7日中文報紙頭條,,246,2895,zh
156171,2024-08-04,US,en.wikipedia,Equestrian_at_the_2024_Summer_Olympics_–_Individual_dressage,,333,2893,en
156234,2024-08-02,GE,ka.wikipedia,ნოვაკ_ჯოკოვიჩი,Q5812,123,2892,ka
156245,2024-07-30,IN,en.wikipedia,K.Armstrong,,339,2892,en
156379,2024-08-09,JP,ja.wiktionary,臍を噬む,,2889,2889,ja
156382,2024-08-05,JP,ja.wikipedia,藤原定頼母,,504,2889,ja
156443,2024-07-28,JP,ja.wikipedia,残夢_(アルバム),,231,2887,ja
156503,2024-08-10,SI,en.wikipedia,Toni_Vodišek,,184,2886,en
156612,2024-08-01,FR,en.wikipedia,Sailing_at_the_2024_Summer_Olympics_–_49er_FX,,157,2884,en
156699,2024-07-31,JP,ja.wikipedia,第95回都市対抗野球大会,,437,2882,ja
156887,2024-08-05,PL,pl.wikipedia,Kacperczyk,,135,2878,pl
156976,2024-08-11,UY,es.wikipedia,Vuelo_2283_de_Voepass_Linhas_Aéreas,,93,2877,es
157037,2024-08-09,SG,meta.wikimedia,Global_sysops/Requests,,339,2875,meta
157106,2024-08-07,JP,ja.wikipedia,SUPER_EIGHT_(アルバム),,95,2873,ja
157117,2024-08-08,PH,en.wikipedia,Mikha_(singer),,152,2873,en
157247,2024-08-02,US,zh.wikinews,工黨壓倒性勝出英國大選,,260,2871,zh
157333,2024-07-26,DK,da.wikipedia,Kleopatra_7.,Q635,155,2870,da
157365,2024-08-09,US,en.wiktionary,pajeet,,213,2869,en
157397,2024-07-29,BR,es.wiktionary,removido,,198,2869,es
157474,2024-07-26,RS,sr.wikipedia,Мајкл_Фелпс,Q39562,122,2867,sr
157530,2024-08-07,JP,ja.wiktionary,㌠,,133,2866,ja
157553,2024-07-31,IT,it.wikipedia,Nuoto_ai_Giochi_della_XXXIII_Olimpiade_-_Staffetta_4x100_metri_stile_libero_maschile,,335,2866,it
157648,2024-08-01,TW,zh.wiktionary,尛,,152,2864,zh
157721,2024-08-10,ES,es.wikipedia,Gobierno_de_Cataluña_2024-presente,,900,2862,es
157875,2024-08-11,IL,he.wikipedia,סיפאן_חסן,Q14855644,2306,2859,he
157898,2024-07-28,RO,wikidata,Q60589658,,102,2859,wikidata
157933,2024-08-09,HU,en.wikipedia,Kristina_Teachout,,202,2858,en
158079,2024-08-11,MY,ms.wikipedia,Dari_Mata_Turun_Ke_Hati,,310,2856,ms
158081,2024-07-28,US,zh.wikinews,2024年7月3日中文報紙頭條,,316,2855,zh
158199,2024-08-04,IE,en.wikipedia,Nicola_Tuthill,,2288,2853,en
158263,2024-07-30,US,en.wikipedia,Equestrian_at_the_2024_Summer_Olympics_–_Individual_eventing,,348,2852,en
158341,2024-08-10,JP,ja.wikipedia,スーザン・ウォシッキー,Q55183,2694,2850,ja
158559,2024-08-02,IL,en.wikipedia,13_July_2024_al-Mawasi_attack,,100,2846,en
158661,2024-07-28,FR,fr.wikipedia,Usha_Vance,,213,2844,fr
